,year,bb_date,rank,song,artist,binary,language,total_words,non_e_words,streams,position,spins,radio_rank
4653,2020,2020-11-28,54,real baby pluto,future,0.0,english,848.0,0.0,2814589.0,47.0,,
4654,2020,2020-11-28,55,aint always the cowboy,jon pardi,0.0,english,224.0,0.0,,,2657.0,38.0
4655,2020,2020-11-28,56,mr right now,21 savage,0.0,english,664.0,0.0,2713476.0,53.0,1934.0,57.0
4656,2020,2020-11-28,57,iris,phoebe,0.0,english,153.0,0.0,,,,
4657,2020,2020-11-28,58,franchise,travis scott,0.0,english,570.0,0.0,1490636.0,197.0,3122.0,30.0
4658,2020,2020-11-28,59,my exs best friend,machine gun kelly,0.0,english,365.0,0.0,2954126.0,41.0,1443.0,75.0
4659,2020,2020-11-28,60,took her to the o,king von,0.0,english,788.0,0.0,2570808.0,60.0,,
4660,2020,2020-11-28,61,mood swings,pop smoke,0.0,english,617.0,0.0,2478465.0,65.0,,
4661,2020,2020-11-28,62,bs,jhene aiko,0.0,english,469.0,0.0,,,3332.0,25.0
4662,2020,2020-11-28,63,7 summers,morgan wallen,0.0,english,333.0,0.0,2186082.0,78.0,1033.0,109.0
4663,2020,2020-11-28,64,marni on me,future,0.0,english,486.0,0.0,2407960.0,66.0,,
4664,2020,2020-11-28,65,midnight sky,miley cyrus,0.0,english,404.0,0.0,2131264.0,84.0,255.0,464.0
4665,2020,2020-11-28,66,tyler herro,jack harlow,0.0,english,566.0,0.0,4180467.0,15.0,,
4666,2020,2020-11-28,67,million dollar play,future,0.0,english,780.0,0.0,2361150.0,68.0,,
4667,2020,2020-11-28,68,sleeping on the floor,future,0.0,english,654.0,11.0,2271361.0,73.0,,
4668,2020,2020-11-28,69,throat baby,brs kash,0.0,english,803.0,4.0,,,1168.0,96.0
4669,2020,2020-11-28,70,dont stop,megan thee stallion,0.0,english,633.0,0.0,,,3089.0,53.0
4670,2020,2020-11-28,71,good time,niko moon,0.0,english,371.0,0.0,,,1672.0,66.0
4671,2020,2020-11-28,72,hole in the bottle,kelsea ballerini,0.0,english,296.0,0.0,,,1987.0,55.0
4672,2020,2020-11-28,73,u 2 luv,ne yo,0.0,english,480.0,3.0,,,2389.0,58.0
4673,2020,2020-11-28,74,blind,dababy,0.0,english,502.0,0.0,,,2245.0,48.0
4674,2020,2020-11-28,75,so done,the kid laroi,0.0,english,254.0,0.0,3590510.0,25.0,380.0,290.0
4675,2020,2020-11-28,76,hit different,sza,0.0,english,519.0,0.0,,,1687.0,65.0
4676,2020,2020-11-28,77,golden,harry styles,0.0,english,210.0,0.0,2203093.0,77.0,2144.0,50.0
4677,2020,2020-11-28,78,champagne night,lady a,0.0,english,371.0,9.0,,,2150.0,49.0
4678,2020,2020-11-28,79,some girls,jameson rodgers,0.0,english,346.0,0.0,,,2081.0,51.0
4679,2020,2020-11-28,80,martin and gina,polo g,0.0,english,472.0,0.0,3139561.0,34.0,,
4680,2020,2020-11-28,81,whoopty,cj,0.0,english,395.0,11.0,3038024.0,36.0,,
4681,2020,2020-11-28,82,everywhere but on,matt stell,0.0,english,319.0,0.0,,,2415.0,44.0
4682,2020,2020-11-28,83,popstar,dj khaled,0.0,english,564.0,0.0,2734744.0,51.0,636.0,188.0
4683,2020,2020-11-28,84,wishing well,juice wrld,0.0,english,419.0,0.0,3619516.0,24.0,289.0,394.0
4684,2020,2020-11-28,85,whats your country song,thomas rhett,0.0,english,276.0,0.0,1516203.0,182.0,768.0,155.0
4685,2020,2020-11-28,86,plastic,future,0.0,english,608.0,0.0,2072356.0,88.0,,
4686,2020,2020-11-28,87,put your records on,ritt momney,0.0,english,271.0,0.0,3729114.0,20.0,690.0,173.0
4687,2020,2020-11-28,88,heather,conan gray,0.0,english,211.0,0.0,3660891.0,22.0,958.0,127.0
4688,2020,2020-11-28,89,24,money man,0.0,english,563.0,2.0,1622296.0,153.0,462.0,235.0
4689,2020,2020-11-28,90,happy does,kenny chesney,0.0,english,303.0,0.0,,,2307.0,45.0
4690,2020,2020-11-28,91,runnin,21 savage,0.0,english,527.0,0.0,3178448.0,33.0,,
4691,2020,2020-11-28,92,relacion,sech,1.0,spanish,397.0,394.0,,,,
4692,2020,2020-11-28,93,beers and sunshine,darius rucker,0.0,english,301.0,0.0,,,1900.0,59.0
4693,2020,2020-11-28,94,take you dancing,jason derulo,0.0,english,525.0,0.0,1767898.0,127.0,774.0,154.0
4694,2020,2020-11-28,95,la toxica,farruko,1.0,spanish,411.0,411.0,,,,
4695,2020,2020-11-28,96,tap in,saweetie,0.0,english,416.0,0.0,,,1318.0,165.0
4696,2020,2020-11-28,97,rockstar chainz,future,0.0,english,569.0,0.0,1652087.0,150.0,,
4697,2020,2020-11-28,98,kacey talk,youngboy never broke again,0.0,english,470.0,0.0,1616314.0,157.0,667.0,181.0
4698,2020,2020-11-28,99,practice,dababy,0.0,english,634.0,0.0,2310047.0,70.0,,
4699,2020,2020-11-28,100,bought a bad bitch,future,0.0,english,834.0,0.0,1733215.0,132.0,,
4700,2020,2020-12-05,1,life goes on,bts,1.0,korean,243.0,199.0,4975738.0,12.0,,
4701,2020,2020-12-05,2,mood,24kgoldn,0.0,english,455.0,0.0,6738630.0,6.0,10460.0,1.0
4702,2020,2020-12-05,3,dynamite,bts,0.0,english,450.0,0.0,4615752.0,17.0,4518.0,14.0
4703,2020,2020-12-05,4,positions,ariana grande,0.0,english,351.0,0.0,7848832.0,1.0,5278.0,8.0
4704,2020,2020-12-05,5,i hope,gabby barrett,0.0,english,471.0,0.0,,,8546.0,2.0
4705,2020,2020-12-05,6,holy,justin bieber,0.0,english,509.0,0.0,3882889.0,28.0,6378.0,6.0
4706,2020,2020-12-05,7,laugh now cry later,drake,0.0,english,602.0,0.0,4746497.0,15.0,7824.0,3.0
4707,2020,2020-12-05,8,monster,shawn mendes,0.0,english,326.0,0.0,6760911.0,5.0,2011.0,55.0
4708,2020,2020-12-05,9,blinding lights,the weeknd,0.0,english,259.0,0.0,3867647.0,29.0,5631.0,7.0
4709,2020,2020-12-05,10,lemonade,internet money,0.0,english,398.0,1.0,6834782.0,4.0,3661.0,41.0
4710,2020,2020-12-05,11,therefore i am,billie eilish,0.0,english,323.0,0.0,7456330.0,2.0,3151.0,27.0
4711,2020,2020-12-05,12,body,megan thee stallion,0.0,english,480.0,0.0,4366272.0,20.0,254.0,470.0
4712,2020,2020-12-05,13,blue and grey,bts,1.0,korean,275.0,224.0,2576410.0,65.0,,
4713,2020,2020-12-05,14,all i want for christmas is you,mariah carey,0.0,english,356.0,0.0,5176375.0,11.0,582.0,197.0
4714,2020,2020-12-05,15,dakiti,bad bunny,1.0,spanish,415.0,415.0,7161480.0,3.0,401.0,273.0
4715,2020,2020-12-05,16,for the night,pop smoke,0.0,english,581.0,0.0,5598674.0,8.0,3122.0,28.0
4716,2020,2020-12-05,17,go crazy,chris brown,0.0,english,563.0,0.0,1966773.0,115.0,7505.0,4.0
4717,2020,2020-12-05,18,kings and queens,ava max,0.0,english,312.0,0.0,,,,
4718,2020,2020-12-05,19,savage love,jawsh 685,0.0,english,335.0,0.0,1729755.0,154.0,5271.0,9.0
4719,2020,2020-12-05,20,more than my hometown,morgan wallen,0.0,english,422.0,0.0,2501225.0,69.0,3414.0,23.0
4720,2020,2020-12-05,21,rockin around the christmas tree,brenda lee,0.0,english,119.0,0.0,4491982.0,18.0,517.0,428.0
4721,2020,2020-12-05,22,stay,bts,1.0,korean,231.0,133.0,2313486.0,82.0,253.0,475.0
4722,2020,2020-12-05,23,wap,cardi b,0.0,english,604.0,0.0,5513082.0,9.0,1795.0,64.0
4723,2020,2020-12-05,24,levitating,dua lipa,0.0,english,498.0,0.0,3362890.0,37.0,4794.0,11.0
4724,2020,2020-12-05,25,somebodys problem,morgan wallen,0.0,english,300.0,0.0,5470955.0,10.0,,
4725,2020,2020-12-05,26,rockstar,dababy,0.0,english,656.0,0.0,3782064.0,30.0,5067.0,12.0
4726,2020,2020-12-05,27,be like that,kane brown,0.0,english,440.0,0.0,2282127.0,84.0,4564.0,13.0
4727,2020,2020-12-05,28,before you go,lewis capaldi,0.0,english,323.0,0.0,2243132.0,88.0,5118.0,10.0
4728,2020,2020-12-05,29,bang,ajr,0.0,english,362.0,0.0,1750214.0,150.0,4334.0,15.0
4729,2020,2020-12-05,30,34 plus 35,ariana grande,0.0,english,485.0,0.0,5835525.0,7.0,,
4730,2020,2020-12-05,31,jingle bell rock,bobby helms,0.0,english,185.0,0.0,4214438.0,21.0,303.0,372.0
4731,2020,2020-12-05,32,lonely,justin bieber,0.0,english,173.0,0.0,4076996.0,22.0,3686.0,39.0
4732,2020,2020-12-05,33,ily,surf mesa,0.0,english,215.0,0.0,,,4279.0,16.0
4733,2020,2020-12-05,34,said sum,moneybagg yo,0.0,english,652.0,0.0,,,2818.0,34.0
4734,2020,2020-12-05,35,hawai,maluma,1.0,spanish,397.0,281.0,3110538.0,44.0,666.0,179.0
4735,2020,2020-12-05,36,watermelon sugar,harry styles,0.0,english,233.0,0.0,3220140.0,40.0,3793.0,17.0
4736,2020,2020-12-05,37,its the most wonderful time of the year,andy williams,0.0,english,182.0,0.0,4021685.0,23.0,251.0,483.0
4737,2020,2020-12-05,38,one beer,hardy,0.0,english,360.0,0.0,,,3581.0,21.0
4738,2020,2020-12-05,39,whats poppin,jack harlow,0.0,english,529.0,2.0,4795150.0,45.0,2593.0,56.0
4739,2020,2020-12-05,40,one of them girls,lee brice,0.0,english,367.0,0.0,1833520.0,140.0,3265.0,26.0
4740,2020,2020-12-05,41,what you know bout love,pop smoke,0.0,english,464.0,0.0,4960938.0,13.0,1200.0,92.0
4741,2020,2020-12-05,42,last christmas,wham,0.0,english,382.0,0.0,3955090.0,25.0,432.0,253.0
4742,2020,2020-12-05,43,pretty heart,parker mccollum,0.0,english,271.0,0.0,1814772.0,142.0,3117.0,29.0
4743,2020,2020-12-05,44,happy anywhere,blake shelton,0.0,english,241.0,0.0,,,3726.0,18.0
4744,2020,2020-12-05,45,feliz navidad,jose feliciano,0.0,english,232.0,70.0,2390332.0,77.0,421.0,257.0
4745,2020,2020-12-05,46,still goin down,morgan wallen,0.0,english,361.0,0.0,3202925.0,41.0,,
4746,2020,2020-12-05,47,better together,luke combs,0.0,english,334.0,0.0,1973767.0,113.0,2317.0,42.0
4747,2020,2020-12-05,48,the christmas song,nat king cole,0.0,english,135.0,0.0,2095125.0,97.0,,
4748,2020,2020-12-05,49,let it snow let it snow let it snow,dean martin,0.0,english,167.0,0.0,5001547.0,68.0,375.0,295.0
4749,2020,2020-12-05,50,love you like i used to,russell dickerson,0.0,english,301.0,0.0,,,3498.0,22.0
4750,2020,2020-12-05,51,big big plans,chris lane,0.0,english,422.0,0.0,,,3653.0,19.0
4751,2020,2020-12-05,52,starting over,chris stapleton,0.0,english,257.0,0.0,1858779.0,134.0,1744.0,65.0
4752,2020,2020-12-05,53,forever after all,luke combs,0.0,english,303.0,0.0,3370413.0,36.0,,
4753,2020,2020-12-05,54,prisoner,miley cyrus,0.0,english,352.0,0.0,4679283.0,16.0,453.0,238.0
4754,2020,2020-12-05,55,holiday,lil nas x,0.0,english,401.0,0.0,4377845.0,19.0,1358.0,103.0
4755,2020,2020-12-05,56,diamonds,sam smith,0.0,english,513.0,0.0,,,3408.0,25.0
4756,2020,2020-12-05,57,wonder,shawn mendes,0.0,english,268.0,0.0,2832532.0,54.0,2108.0,50.0
4757,2020,2020-12-05,58,i should probably go to bed,dan and shay,0.0,english,279.0,0.0,1610382.0,177.0,2875.0,32.0
4758,2020,2020-12-05,59,7 summers,morgan wallen,0.0,english,333.0,0.0,2819023.0,55.0,982.0,116.0
4759,2020,2020-12-05,60,come and go,juice wrld,0.0,english,360.0,0.0,3923585.0,26.0,,
4760,2020,2020-12-05,61,aint always the cowboy,jon pardi,0.0,english,224.0,0.0,,,2771.0,36.0
4761,2020,2020-12-05,62,dont stop,megan thee stallion,0.0,english,633.0,0.0,1638838.0,172.0,2078.0,51.0
4762,2020,2020-12-05,63,you broke me first,tate mcrae,0.0,english,328.0,0.0,3169362.0,42.0,1304.0,82.0
4763,2020,2020-12-05,64,pov,ariana grande,0.0,english,357.0,0.0,4871981.0,14.0,,
4764,2020,2020-12-05,65,mr right now,21 savage,0.0,english,664.0,0.0,2749950.0,58.0,2187.0,47.0
4765,2020,2020-12-05,66,whoopty,cj,0.0,english,395.0,11.0,3657875.0,33.0,283.0,406.0
4766,2020,2020-12-05,67,my exs best friend,machine gun kelly,0.0,english,365.0,0.0,2894238.0,50.0,1867.0,61.0
4767,2020,2020-12-05,68,bs,jhene aiko,0.0,english,469.0,0.0,,,3411.0,24.0
4768,2020,2020-12-05,69,fly to my room,bts,1.0,korean,342.0,179.0,2622619.0,60.0,,
4769,2020,2020-12-05,70,telepathy,bts,1.0,korean,231.0,220.0,2566695.0,66.0,,
4770,2020,2020-12-05,71,cry baby,megan thee stallion,0.0,english,511.0,0.0,2611532.0,61.0,,
4771,2020,2020-12-05,72,disease,bts,1.0,korean,412.0,290.0,2496347.0,70.0,,
4772,2020,2020-12-05,73,took her to the o,king von,0.0,english,788.0,0.0,2463346.0,72.0,,
4773,2020,2020-12-05,74,throat baby,brs kash,0.0,english,803.0,4.0,,,1447.0,76.0
4774,2020,2020-12-05,75,midnight sky,miley cyrus,0.0,english,404.0,0.0,2029270.0,105.0,,
4775,2020,2020-12-05,76,champagne night,lady a,0.0,english,371.0,9.0,,,2254.0,44.0
4776,2020,2020-12-05,77,tyler herro,jack harlow,0.0,english,566.0,0.0,3978966.0,24.0,284.0,404.0
4777,2020,2020-12-05,78,franchise,travis scott,0.0,english,570.0,0.0,1536533.0,191.0,2853.0,33.0
4778,2020,2020-12-05,79,good time,niko moon,0.0,english,371.0,0.0,,,1736.0,67.0
4779,2020,2020-12-05,80,girls in the hood,megan thee stallion,0.0,english,590.0,1.0,2230792.0,89.0,297.0,382.0
4780,2020,2020-12-05,81,golden,harry styles,0.0,english,210.0,0.0,1967800.0,114.0,2233.0,45.0
4781,2020,2020-12-05,82,shots fired,megan thee stallion,0.0,english,620.0,0.0,1919244.0,126.0,,
4782,2020,2020-12-05,83,livin the dream,morgan wallen,0.0,english,421.0,0.0,2260199.0,85.0,,
4783,2020,2020-12-05,84,hit different,sza,0.0,english,519.0,0.0,,,1697.0,68.0
4784,2020,2020-12-05,85,back to the streets,saweetie,0.0,english,526.0,0.0,,,1926.0,58.0
4785,2020,2020-12-05,86,pain away,meek mill,0.0,english,478.0,0.0,,,,
4786,2020,2020-12-05,87,hole in the bottle,kelsea ballerini,0.0,english,296.0,0.0,,,2032.0,53.0
4787,2020,2020-12-05,88,u 2 luv,ne yo,0.0,english,480.0,3.0,,,2258.0,62.0
4788,2020,2020-12-05,89,martin and gina,polo g,0.0,english,472.0,0.0,3249112.0,39.0,,
4789,2020,2020-12-05,90,drankin n smokin,future,0.0,english,582.0,2.0,2013194.0,107.0,,
4790,2020,2020-12-05,91,wishing well,juice wrld,0.0,english,419.0,0.0,3732623.0,31.0,261.0,452.0
4791,2020,2020-12-05,92,do it on the tip,megan thee stallion,0.0,english,789.0,1.0,1867619.0,132.0,,
4792,2020,2020-12-05,93,some girls,jameson rodgers,0.0,english,346.0,0.0,,,1902.0,59.0
4793,2020,2020-12-05,94,circles,post malone,0.0,english,775.0,0.0,5223143.0,59.0,3861.0,20.0
4794,2020,2020-12-05,95,put your records on,ritt momney,0.0,english,271.0,0.0,3472558.0,34.0,897.0,138.0
4795,2020,2020-12-05,96,popstar,dj khaled,0.0,english,564.0,0.0,2595476.0,63.0,558.0,206.0
4796,2020,2020-12-05,97,bichota,karol g,1.0,spanish,370.0,370.0,1859444.0,133.0,,
4797,2020,2020-12-05,98,happy does,kenny chesney,0.0,english,303.0,0.0,,,2394.0,40.0
4798,2020,2020-12-05,99,cover me up,morgan wallen,0.0,english,272.0,0.0,1811444.0,143.0,,
4799,2020,2020-12-05,100,so done,the kid laroi,0.0,english,254.0,0.0,3283672.0,38.0,515.0,216.0
4800,2020,2020-12-12,1,mood,24kgoldn,0.0,english,455.0,0.0,5908125.0,11.0,10467.0,1.0
4801,2020,2020-12-12,2,all i want for christmas is you,mariah carey,0.0,english,356.0,0.0,7676768.0,2.0,1073.0,103.0
4802,2020,2020-12-12,3,positions,ariana grande,0.0,english,351.0,0.0,6561383.0,5.0,6290.0,7.0
4803,2020,2020-12-12,4,rockin around the christmas tree,brenda lee,0.0,english,119.0,0.0,7182389.0,3.0,659.0,331.0
4804,2020,2020-12-12,5,dakiti,bad bunny,1.0,spanish,415.0,415.0,8657149.0,1.0,581.0,197.0
4805,2020,2020-12-12,6,laugh now cry later,drake,0.0,english,602.0,0.0,4395269.0,21.0,8044.0,3.0
4806,2020,2020-12-12,7,holy,justin bieber,0.0,english,509.0,0.0,2929186.0,57.0,7071.0,6.0
4807,2020,2020-12-12,8,i hope,gabby barrett,0.0,english,471.0,0.0,,,8325.0,2.0
4808,2020,2020-12-12,9,jingle bell rock,bobby helms,0.0,english,185.0,0.0,6682329.0,4.0,540.0,398.0
4809,2020,2020-12-12,10,dynamite,bts,0.0,english,450.0,0.0,3104329.0,50.0,4517.0,12.0
4810,2020,2020-12-12,11,blinding lights,the weeknd,0.0,english,259.0,0.0,4951220.0,16.0,5441.0,8.0
4811,2020,2020-12-12,12,its the most wonderful time of the year,andy williams,0.0,english,182.0,0.0,6391262.0,6.0,562.0,366.0
4812,2020,2020-12-12,13,lemonade,internet money,0.0,english,398.0,1.0,6084627.0,9.0,3887.0,41.0
4813,2020,2020-12-12,14,body,megan thee stallion,0.0,english,480.0,0.0,5631945.0,13.0,683.0,171.0
4814,2020,2020-12-12,15,go crazy,chris brown,0.0,english,563.0,0.0,1826377.0,146.0,7847.0,4.0
4815,2020,2020-12-12,16,feliz navidad,jose feliciano,0.0,english,232.0,70.0,4015170.0,28.0,679.0,174.0
4816,2020,2020-12-12,17,for the night,pop smoke,0.0,english,581.0,0.0,5176666.0,15.0,3344.0,24.0
4817,2020,2020-12-12,18,the christmas song,nat king cole,0.0,english,135.0,0.0,3655006.0,36.0,,
4818,2020,2020-12-12,19,kings and queens,ava max,0.0,english,312.0,0.0,,,,
4819,2020,2020-12-12,20,therefore i am,billie eilish,0.0,english,323.0,0.0,5549931.0,14.0,3462.0,21.0
4820,2020,2020-12-12,21,last christmas,wham,0.0,english,382.0,0.0,6084803.0,8.0,957.0,185.0
4821,2020,2020-12-12,22,let it snow let it snow let it snow,dean martin,0.0,english,167.0,0.0,8163143.0,25.0,652.0,273.0
4822,2020,2020-12-12,23,sleigh ride,the ronettes,0.0,english,187.0,0.0,4004693.0,29.0,275.0,434.0
4823,2020,2020-12-12,24,a holly jolly christmas,burl ives,0.0,english,159.0,0.0,3950202.0,30.0,541.0,216.0
4824,2020,2020-12-12,25,34 plus 35,ariana grande,0.0,english,485.0,0.0,6141932.0,7.0,,
4825,2020,2020-12-12,26,levitating,dua lipa,0.0,english,498.0,0.0,2884838.0,61.0,4682.0,10.0
4826,2020,2020-12-12,27,bang,ajr,0.0,english,362.0,0.0,1790478.0,156.0,4456.0,13.0
4827,2020,2020-12-12,28,life goes on,bts,1.0,korean,243.0,199.0,2712830.0,73.0,,
4828,2020,2020-12-12,29,savage love,jawsh 685,0.0,english,335.0,0.0,,,4865.0,9.0
4829,2020,2020-12-12,30,underneath the tree,kelly clarkson,0.0,english,312.0,0.0,4756544.0,17.0,275.0,435.0
4830,2020,2020-12-12,31,be like that,kane brown,0.0,english,440.0,0.0,1920611.0,131.0,4628.0,11.0
4831,2020,2020-12-12,32,more than my hometown,morgan wallen,0.0,english,422.0,0.0,2181896.0,102.0,2908.0,30.0
4832,2020,2020-12-12,33,wap,cardi b,0.0,english,604.0,0.0,4726261.0,19.0,1659.0,67.0
4833,2020,2020-12-12,34,happy holiday the holiday season,andy williams,0.0,english,224.0,0.0,,,,
4834,2020,2020-12-12,35,rockstar,dababy,0.0,english,656.0,0.0,3607741.0,38.0,4659.0,15.0
4835,2020,2020-12-12,36,here comes santa claus (right down santa claus lane),gene autry,0.0,english,243.0,0.0,,,,
4836,2020,2020-12-12,37,white christmas,bing crosby,0.0,english,108.0,0.0,2888747.0,60.0,,
4837,2020,2020-12-12,38,monster,shawn mendes,0.0,english,326.0,0.0,3921805.0,31.0,1993.0,53.0
4838,2020,2020-12-12,39,its beginning to look a lot like christmas,michael buble,0.0,english,202.0,0.0,8512020.0,12.0,657.0,308.0
4839,2020,2020-12-12,40,rudolph the red-nosed reindeer,gene autry,0.0,english,196.0,0.0,,,,
4840,2020,2020-12-12,41,christmas baby please come home,darlene love,0.0,english,143.0,0.0,4518388.0,77.0,,
4841,2020,2020-12-12,42,before you go,lewis capaldi,0.0,english,323.0,0.0,2156438.0,105.0,4532.0,14.0
4842,2020,2020-12-12,43,ily,surf mesa,0.0,english,215.0,0.0,,,3963.0,16.0
4843,2020,2020-12-12,44,said sum,moneybagg yo,0.0,english,652.0,0.0,,,2886.0,31.0
4844,2020,2020-12-12,45,its beginning to look a lot like christmas,perry como,0.0,english,253.0,0.0,8512020.0,12.0,657.0,308.0
4845,2020,2020-12-12,46,lonely,justin bieber,0.0,english,173.0,0.0,3218292.0,46.0,3843.0,35.0
4846,2020,2020-12-12,47,theres no place like home for the holidays,perry como,0.0,english,212.0,0.0,,,,
4847,2020,2020-12-12,48,whats poppin,jack harlow,0.0,english,529.0,2.0,4762177.0,54.0,2287.0,62.0
4848,2020,2020-12-12,49,happy anywhere,blake shelton,0.0,english,241.0,0.0,,,3848.0,17.0
4849,2020,2020-12-12,50,watermelon sugar,harry styles,0.0,english,233.0,0.0,2946368.0,56.0,3416.0,22.0
4850,2020,2020-12-12,51,holiday,lil nas x,0.0,english,401.0,0.0,4493103.0,20.0,1540.0,85.0
4851,2020,2020-12-12,52,what you know bout love,pop smoke,0.0,english,464.0,0.0,4309055.0,23.0,1456.0,76.0
4852,2020,2020-12-12,53,la noche de anoche,bad bunny,1.0,spanish,499.0,499.0,4739522.0,18.0,,
4853,2020,2020-12-12,54,hawai,maluma,1.0,spanish,397.0,281.0,2259400.0,97.0,700.0,165.0
4854,2020,2020-12-12,55,better together,luke combs,0.0,english,334.0,0.0,1718604.0,165.0,2394.0,40.0
4855,2020,2020-12-12,56,big big plans,chris lane,0.0,english,422.0,0.0,,,3645.0,18.0
4856,2020,2020-12-12,57,midnight sky,miley cyrus,0.0,english,404.0,0.0,2380988.0,92.0,285.0,414.0
4857,2020,2020-12-12,58,diamonds,sam smith,0.0,english,513.0,0.0,,,3379.0,23.0
4858,2020,2020-12-12,59,prisoner,miley cyrus,0.0,english,352.0,0.0,3893734.0,32.0,873.0,140.0
4859,2020,2020-12-12,60,te mudaste,bad bunny,1.0,spanish,204.0,204.0,4310560.0,22.0,,
4860,2020,2020-12-12,61,love you like i used to,russell dickerson,0.0,english,301.0,0.0,,,3328.0,26.0
4861,2020,2020-12-12,62,starting over,chris stapleton,0.0,english,257.0,0.0,,,1842.0,58.0
4862,2020,2020-12-12,63,aint always the cowboy,jon pardi,0.0,english,224.0,0.0,,,2790.0,34.0
4863,2020,2020-12-12,64,yo visto asi,bad bunny,1.0,spanish,353.0,353.0,4151343.0,24.0,,
4864,2020,2020-12-12,65,dicked down in dallas,trey lewis,0.0,english,315.0,0.0,,,,
4865,2020,2020-12-12,66,i should probably go to bed,dan and shay,0.0,english,279.0,0.0,,,2824.0,32.0
4866,2020,2020-12-12,67,you broke me first,tate mcrae,0.0,english,328.0,0.0,2898951.0,58.0,1373.0,77.0
4867,2020,2020-12-12,68,forever after all,luke combs,0.0,english,303.0,0.0,2802896.0,67.0,,
4868,2020,2020-12-12,69,whoopty,cj,0.0,english,395.0,11.0,3721559.0,34.0,747.0,241.0
4869,2020,2020-12-12,70,mr right now,21 savage,0.0,english,664.0,0.0,2460105.0,85.0,2241.0,43.0
4870,2020,2020-12-12,71,bs,jhene aiko,0.0,english,469.0,0.0,,,3508.0,19.0
4871,2020,2020-12-12,72,haciendo que me amas,bad bunny,1.0,spanish,312.0,312.0,3582685.0,39.0,,
4872,2020,2020-12-12,73,my exs best friend,machine gun kelly,0.0,english,365.0,0.0,2672404.0,74.0,1933.0,56.0
4873,2020,2020-12-12,74,te deseo lo mejor,bad bunny,1.0,spanish,179.0,179.0,3291437.0,43.0,,
4874,2020,2020-12-12,75,under the mistletoe,kelly clarkson,0.0,english,459.0,0.0,,,,
4875,2020,2020-12-12,76,7 summers,morgan wallen,0.0,english,333.0,0.0,2259277.0,98.0,982.0,115.0
4876,2020,2020-12-12,77,wonder,shawn mendes,0.0,english,268.0,0.0,2455725.0,86.0,1354.0,79.0
4877,2020,2020-12-12,78,booker t,bad bunny,1.0,spanish,415.0,415.0,3282943.0,44.0,,
4878,2020,2020-12-12,79,el mundo es mio,bad bunny,1.0,spanish,288.0,288.0,3083045.0,51.0,,
4879,2020,2020-12-12,80,pov,ariana grande,0.0,english,357.0,0.0,4037904.0,27.0,,
4880,2020,2020-12-12,81,hoy cobre,bad bunny,1.0,spanish,369.0,369.0,3118832.0,49.0,,
4881,2020,2020-12-12,82,champagne night,lady a,0.0,english,371.0,9.0,,,2283.0,42.0
4882,2020,2020-12-12,83,rockin around the christmas tree,justin bieber,0.0,english,142.0,0.0,7182389.0,3.0,659.0,331.0
4883,2020,2020-12-12,84,somebodys problem,morgan wallen,0.0,english,300.0,0.0,2720935.0,72.0,,
4884,2020,2020-12-12,85,throat baby,brs kash,0.0,english,803.0,4.0,,,1466.0,73.0
4885,2020,2020-12-12,86,still goin down,morgan wallen,0.0,english,361.0,0.0,1769075.0,160.0,,
4886,2020,2020-12-12,87,maldita pobreza,bad bunny,1.0,spanish,331.0,331.0,3186056.0,48.0,,
4887,2020,2020-12-12,88,took her to the o,king von,0.0,english,788.0,0.0,2254662.0,99.0,,
4888,2020,2020-12-12,89,dont stop,megan thee stallion,0.0,english,633.0,0.0,,,2210.0,45.0
4889,2020,2020-12-12,90,hit different,sza,0.0,english,519.0,0.0,,,1672.0,66.0
